9 43.776 24.1684 25.3721 24.6886
10 43.8719 24.2961 25.2722 24.6219
11 44.4508 24.264 25.1958 24.6028
12 44.2395 24.3577 24.7821 24.2884
13 44.5367 24.3864 24.8175 24.3659
14 44.3443 24.4005 24.8089 24.3742
16 44.8845 24.4252 24.7337 24.4147
17 45.1385 24.3251 24.7715 24.3263
19 44.8283 24.2233 24.5165 23.1685
21 44.5857 24.3106 24.6266 22.1108
23 45.0539 24.1163 24.6198 21.578
25 45.0636 24.0015 24.5055 20.9262
28 44.6124 24.0329 24.5502 20.8292
30 44.5696 24.0006 24.4565 20.697
33 40.2139 23.0013 17.4366 11.2789
37 33.3083 21.8711 11.1494 4.06082
40 33.0903 21.9064 11.1959 4.02927
44 33.0769 21.9213 11.2171 4.04518
49 33.0735 21.9325 11.2013 4.02836
54 33.0415 21.9427 11.2338 3.97791
59 33.1362 21.9376 11.2516 4.02882
65 33.1545 21.9355 11.2437 3.98782
72 33.0374 21.9395 11.2741 3.94764
79 33.0765 21.9167 11.2757 3.949
87 33.1219 21.9531 11.2954 3.91673
95 33.0453 21.9546 11.2751 3.88245
105 33.0845 21.9564 11.283 3.89618
115 33.0516 21.9589 11.3051 3.88282
127 32.3485 21.9194 10.8287 3.86191
140 32.5975 21.9445 11.0303 3.86009
154 32.5865 21.9259 11.0323 3.84691
169 32.1153 21.8787 10.636 3.83527
186 31.0514 21.7667 9.59582 3.81427
204 30.266 21.697 9.12227 3.81973
225 29.9838 21.6684 9.09918 3.81291
247 28.4436 21.4974 8.349 3.78118
272 27.5192 21.3253 6.98991 3.69809
299 26.4833 21.1628 5.97918 3.58636
329 25.6159 20.953 5.27427 3.379
362 24.9077 20.7383 4.74809 3.18045
398 24.6069 20.5135 4.53491 3.031
438 24.4169 20.2371 4.41736 2.87555
482 24.1991 19.9256 4.31345 2.73218
530 24.0902 19.884 4.26582 2.71255
583 24.0988 19.7913 4.26482 2.68027
641 24.0665 19.7304 4.26127 2.65964
706 24.0662 19.7363 4.26091 2.65691
776 24.0621 19.7327 4.26055 2.65745
854 24.0706 19.7398 4.26491 2.65673
939 24.092 19.7427 4.26636 2.65682
1033 24.0604 19.7214 4.26227 2.65491
1136 24.0881 19.741 4.26482 2.65636
1250 24.0906 19.735 4.26582 2.65727
1375 24.0875 19.7432 4.26691 2.65691
1512 24.0895 19.7455 4.26745 2.65755
1664 24.076 19.7331 4.26618 2.657
1830 24.0752 19.7332 4.266 2.65636
2013 24.067 19.7258 4.26373 2.655
2214 23.6096 19.37 4.24164 2.65027
2436 22.9934 18.9887 4.22245 2.64482
2679 23.2553 19.1132 4.22982 2.64736
2947 22.756 18.8455 4.21555 2.64382
3242 23.7099 19.3841 4.24555 2.65136
3566 23.8613 19.4725 4.25118 2.65345
3923 24.1258 19.6048 4.25755 2.65436
4315 23.8873 19.4601 4.24718 2.65155
4747 23.7559 19.3554 4.24364 2.65027
5221 23.7043 19.3312 4.24409 2.65055
5744 24.3554 19.7175 4.26327 2.65445
6318 24.2 19.5978 4.25682 2.65227
6950 24.0861 19.5123 4.25309 2.65009
7645 23.9379 19.4046 4.24718 2.64182
8409 24.0994 19.4171 4.25073 2.63964
9250 24.0098 19.4074 4.24973 2.63909
10175 24.2593 19.4788 4.26127 2.64055
11193 23.8943 19.2347 4.24791 2.61355
12312 24.1661 19.1846 4.25473 2.60173
13543 23.6555 18.69 4.23373 2.49864
14897 22.5098 16.9772 4.16945 2.25155
16387 21.1775 14.9001 4.00255 2.03155
18026 20.2626 14.7355 3.90364 1.93318
19829 19.3816 13.0988 3.49818 1.68345
21811 17.4622 11.45 3.11682 1.45782
23993 15.8476 10.297 2.41318 1.25764
26392 15.2184 9.61736 2.134 1.20082
29031 15.0052 9.37864 1.93473 1.15745
31934 14.5075 9.10709 1.77673 1.12209
35127 14.3408 8.98255 1.71427 1.109
38640 14.3615 9.01036 1.71464 1.10991
42504 14.3745 9.01036 1.69736 1.10882
46755 14.0827 8.98936 1.66327 1.10891
51430 14.3101 8.98655 1.67855 1.10973
56573 14.0779 8.98255 1.67209 1.108
62230 13.7518 8.94764 1.61573 1.10427
68454 14.2478 8.97973 1.67718 1.106
75299 14.2375 9.00509 1.68545 1.10927
82829 14.149 8.96409 1.67018 1.105
91112 14.2717 8.974 1.68609 1.10782
100223 14.1814 8.96009 1.67264 1.10518
110245 13.8598 8.93464 1.65345 1.10055
121270 14.3337 8.99282 1.68482 1.10809
133397 14.4208 8.99427 1.69891 1.10973
146736 14.1168 8.965 1.66818 1.10509
161410 14.3064 8.98773 1.68091 1.10727
177551 14.0547 8.95636 1.66682 1.10391
195306 14.179 8.973 1.66427 1.10691
214837 14.0075 8.97545 1.66555 1.10591
236320 14.2941 8.99045 1.68845 1.10955
259952 14.1735 8.97618 1.67536 1.10436
285947 14.0855 8.96882 1.66945 1.10727
314542 14.186 8.99918 1.67918 1.10836
345996 14.2894 8.98164 1.69455 1.10809
380596 14.0416 8.94936 1.65927 1.10236
418656 13.9243 8.92745 1.647 1.10364
460521 14.2564 8.96 1.67791 1.10573
506573 14.0818 8.95291 1.64936 1.10345
557231 14.1784 9.02645 1.68673 1.10836
612954 14.3867 9.00927 1.68618 1.11009
674249 14.2923 9.01355 1.69327 1.10891
741674 14.0757 8.975 1.66127 1.10627
815842 14.1327 8.99836 1.679 1.10818
897426 14.4062 9.01036 1.68555 1.10927
987168 14.3078 8.984 1.67118 1.10818
