9 39.531 21.434 38.803 22.071
9 39.579 21.827 38.132 22.008
9 39.505 21.766 38.624 21.780
9 38.745 21.750 38.877 21.573
9 38.898 21.583 38.578 21.961
9 39.477 21.896 38.751 21.806
9 39.760 21.669 38.589 21.678
9 38.751 21.531 38.637 22.082
9 39.748 21.524 37.708 22.105
9 39.712 21.885 38.674 21.942
9 39.546 21.984 38.805 22.177
10 39.455 21.762 38.904 21.554
10 39.884 21.885 38.827 22.147
10 38.521 21.213 37.402 21.968
10 39.840 21.872 38.138 21.879
10 39.727 21.911 38.787 22.197
10 39.468 21.649 37.947 21.986
10 39.217 21.989 38.624 22.050
10 39.748 21.829 38.347 22.168
10 39.909 21.997 38.832 22.134
10 39.727 22.034 38.783 22.109
10 39.951 22.009 38.931 22.186
11 40.076 21.889 38.917 22.185
11 40.130 21.946 38.927 22.220
11 40.078 21.557 38.884 22.221
11 40.113 21.702 38.920 22.219
11 40.032 21.910 38.914 22.123
11 39.865 21.977 38.902 22.092
11 38.790 21.835 38.874 21.578
11 38.969 21.690 38.712 22.061
11 40.100 22.060 38.859 22.035
11 40.084 21.886 38.950 21.974
11 39.805 21.792 38.821 22.180
12 39.781 22.094 38.271 22.076
12 40.234 22.119 38.151 21.798
12 39.127 21.568 36.996 22.009
12 39.646 21.344 37.818 21.641
12 40.142 22.075 38.291 22.084
12 40.192 21.711 36.911 21.783
12 39.889 21.749 37.203 21.734
12 40.142 22.014 37.748 21.730
12 39.851 21.220 37.431 21.601
12 39.737 21.940 37.750 15.615
12 40.029 22.088 38.308 22.051
13 40.333 22.002 38.380 21.976
13 40.322 21.914 38.421 21.924
13 39.809 22.067 38.419 21.954
13 40.117 21.978 38.415 21.765
13 40.313 21.875 37.778 21.993
13 39.104 21.560 38.019 21.875
13 40.307 22.075 38.316 22.045
13 40.307 21.776 35.099 21.912
13 40.365 21.901 38.234 21.860
13 40.226 21.470 38.228 22.054
13 40.150 22.092 38.274 22.029
14 40.414 22.075 38.306 21.946
14 40.360 21.912 38.291 22.077
14 40.340 21.996 38.336 21.924
14 40.331 22.014 38.372 22.001
14 40.401 22.051 38.344 21.961
14 40.321 21.904 38.342 21.881
14 40.385 22.072 38.320 21.948
14 40.448 22.040 38.321 21.929
14 40.451 22.089 38.299 22.002
14 33.178 22.005 37.150 17.793
14 40.352 21.955 38.450 21.879
16 40.445 22.106 38.656 22.144
16 40.292 21.953 38.731 22.029
16 40.479 21.994 38.684 21.962
16 40.586 22.098 38.803 22.019
16 40.270 22.114 38.781 22.144
16 40.501 22.083 38.755 22.112
16 40.501 22.158 38.573 21.989
16 40.499 21.918 38.708 21.874
16 40.526 21.614 38.708 22.052
16 40.535 22.131 38.748 22.019
16 40.549 22.127 38.684 22.139
17 40.562 22.082 38.268 21.988
