buffer_size: 9 KB	read: 44.152 GB/s	write: 24.169 GB/s stride_read: 25.371 GB/s stride_writ: 24.712 GB/s
buffer_size: 9 KB	read: 43.279 GB/s	write: 24.310 GB/s stride_read: 25.376 GB/s stride_writ: 24.697 GB/s
buffer_size: 9 KB	read: 44.228 GB/s	write: 24.061 GB/s stride_read: 25.365 GB/s stride_writ: 24.705 GB/s
buffer_size: 9 KB	read: 42.406 GB/s	write: 24.313 GB/s stride_read: 25.373 GB/s stride_writ: 24.726 GB/s
buffer_size: 9 KB	read: 44.080 GB/s	write: 24.284 GB/s stride_read: 25.345 GB/s stride_writ: 24.681 GB/s
buffer_size: 9 KB	read: 44.153 GB/s	write: 24.286 GB/s stride_read: 25.350 GB/s stride_writ: 24.529 GB/s
buffer_size: 9 KB	read: 44.174 GB/s	write: 23.755 GB/s stride_read: 25.371 GB/s stride_writ: 24.674 GB/s
buffer_size: 9 KB	read: 44.190 GB/s	write: 24.189 GB/s stride_read: 25.393 GB/s stride_writ: 24.717 GB/s
buffer_size: 9 KB	read: 42.382 GB/s	write: 24.309 GB/s stride_read: 25.382 GB/s stride_writ: 24.726 GB/s
buffer_size: 9 KB	read: 44.247 GB/s	write: 24.241 GB/s stride_read: 25.398 GB/s stride_writ: 24.681 GB/s
buffer_size: 9 KB	read: 44.245 GB/s	write: 23.935 GB/s stride_read: 25.369 GB/s stride_writ: 24.727 GB/s
buffer_size: 10 KB	read: 42.494 GB/s	write: 24.329 GB/s stride_read: 25.264 GB/s stride_writ: 24.620 GB/s
buffer_size: 10 KB	read: 44.344 GB/s	write: 24.298 GB/s stride_read: 25.288 GB/s stride_writ: 24.668 GB/s
buffer_size: 10 KB	read: 44.395 GB/s	write: 24.275 GB/s stride_read: 25.204 GB/s stride_writ: 24.664 GB/s
buffer_size: 10 KB	read: 44.405 GB/s	write: 24.322 GB/s stride_read: 25.286 GB/s stride_writ: 24.678 GB/s
buffer_size: 10 KB	read: 44.434 GB/s	write: 24.351 GB/s stride_read: 25.269 GB/s stride_writ: 24.492 GB/s
buffer_size: 10 KB	read: 44.345 GB/s	write: 24.327 GB/s stride_read: 25.252 GB/s stride_writ: 24.629 GB/s
buffer_size: 10 KB	read: 42.506 GB/s	write: 24.346 GB/s stride_read: 25.294 GB/s stride_writ: 24.678 GB/s
buffer_size: 10 KB	read: 44.383 GB/s	write: 24.245 GB/s stride_read: 25.242 GB/s stride_writ: 24.622 GB/s
buffer_size: 10 KB	read: 42.477 GB/s	write: 24.104 GB/s stride_read: 25.290 GB/s stride_writ: 24.355 GB/s
buffer_size: 10 KB	read: 44.398 GB/s	write: 24.326 GB/s stride_read: 25.299 GB/s stride_writ: 24.717 GB/s
buffer_size: 10 KB	read: 44.410 GB/s	write: 24.334 GB/s stride_read: 25.306 GB/s stride_writ: 24.718 GB/s
buffer_size: 11 KB	read: 44.453 GB/s	write: 24.150 GB/s stride_read: 25.192 GB/s stride_writ: 24.363 GB/s
buffer_size: 11 KB	read: 44.448 GB/s	write: 24.343 GB/s stride_read: 25.235 GB/s stride_writ: 24.678 GB/s
buffer_size: 11 KB	read: 44.578 GB/s	write: 24.301 GB/s stride_read: 25.218 GB/s stride_writ: 24.652 GB/s
buffer_size: 11 KB	read: 44.649 GB/s	write: 24.190 GB/s stride_read: 25.191 GB/s stride_writ: 24.674 GB/s
buffer_size: 11 KB	read: 44.559 GB/s	write: 24.117 GB/s stride_read: 25.145 GB/s stride_writ: 24.606 GB/s
buffer_size: 11 KB	read: 44.509 GB/s	write: 24.137 GB/s stride_read: 25.181 GB/s stride_writ: 24.692 GB/s
buffer_size: 11 KB	read: 44.408 GB/s	write: 24.363 GB/s stride_read: 25.176 GB/s stride_writ: 24.652 GB/s
