buffer_size: 12 KB	read: 46.120 GB/s	write: 25.377 GB/s stride_read: 43.675 GB/s stride_writ: 25.434 GB/s
buffer_size: 12 KB	read: 46.032 GB/s	write: 25.161 GB/s stride_read: 43.691 GB/s stride_writ: 25.286 GB/s
buffer_size: 12 KB	read: 46.035 GB/s	write: 25.374 GB/s stride_read: 43.806 GB/s stride_writ: 25.026 GB/s
buffer_size: 12 KB	read: 45.969 GB/s	write: 25.345 GB/s stride_read: 43.433 GB/s stride_writ: 25.389 GB/s
buffer_size: 12 KB	read: 46.031 GB/s	write: 25.378 GB/s stride_read: 43.429 GB/s stride_writ: 25.431 GB/s
buffer_size: 12 KB	read: 46.036 GB/s	write: 25.224 GB/s stride_read: 43.596 GB/s stride_writ: 25.191 GB/s
buffer_size: 12 KB	read: 46.107 GB/s	write: 25.327 GB/s stride_read: 43.403 GB/s stride_writ: 25.130 GB/s
buffer_size: 12 KB	read: 46.039 GB/s	write: 25.219 GB/s stride_read: 43.497 GB/s stride_writ: 25.266 GB/s
buffer_size: 12 KB	read: 46.012 GB/s	write: 25.274 GB/s stride_read: 43.744 GB/s stride_writ: 25.325 GB/s
buffer_size: 12 KB	read: 46.041 GB/s	write: 25.036 GB/s stride_read: 43.413 GB/s stride_writ: 25.384 GB/s
buffer_size: 12 KB	read: 46.035 GB/s	write: 25.119 GB/s stride_read: 43.435 GB/s stride_writ: 25.174 GB/s
buffer_size: 13 KB	read: 46.169 GB/s	write: 25.275 GB/s stride_read: 43.971 GB/s stride_writ: 25.417 GB/s
buffer_size: 13 KB	read: 46.162 GB/s	write: 25.391 GB/s stride_read: 44.008 GB/s stride_writ: 25.241 GB/s
buffer_size: 13 KB	read: 46.186 GB/s	write: 25.271 GB/s stride_read: 44.002 GB/s stride_writ: 25.207 GB/s
buffer_size: 13 KB	read: 46.170 GB/s	write: 25.386 GB/s stride_read: 43.878 GB/s stride_writ: 25.245 GB/s
buffer_size: 13 KB	read: 46.159 GB/s	write: 25.231 GB/s stride_read: 43.984 GB/s stride_writ: 25.301 GB/s
buffer_size: 13 KB	read: 46.175 GB/s	write: 25.302 GB/s stride_read: 43.958 GB/s stride_writ: 25.183 GB/s
buffer_size: 13 KB	read: 46.177 GB/s	write: 25.378 GB/s stride_read: 43.928 GB/s stride_writ: 25.311 GB/s
buffer_size: 13 KB	read: 46.170 GB/s	write: 25.350 GB/s stride_read: 43.956 GB/s stride_writ: 25.338 GB/s
buffer_size: 13 KB	read: 46.171 GB/s	write: 25.339 GB/s stride_read: 43.954 GB/s stride_writ: 25.217 GB/s
