9 41.385 22.465 39.452 22.991
9 41.641 22.354 40.298 22.980
9 37.729 22.957 39.500 22.971
9 41.527 22.550 40.423 22.617
9 41.754 22.232 38.927 22.951
9 41.341 22.320 40.274 22.589
9 41.665 22.392 39.420 23.181
9 41.597 22.396 40.340 22.659
9 41.547 22.476 38.534 23.081
9 41.574 22.332 39.590 22.687
9 39.925 22.159 39.424 22.559
10 40.971 22.486 39.636 22.531
10 41.744 22.889 39.058 22.646
10 40.978 22.213 39.584 22.570
10 40.869 21.764 37.457 20.838
10 39.942 22.206 39.439 15.426
10 41.590 22.390 38.939 22.736
10 40.440 22.385 39.485 22.675
10 40.563 22.707 38.970 23.082
10 40.023 22.800 40.032 22.650
10 41.648 22.700 39.023 22.908
10 40.863 22.546 37.756 22.674
11 41.576 22.834 38.525 22.501
11 39.694 22.459 40.307 22.597
11 41.020 22.329 40.656 23.038
11 40.590 22.936 40.232 22.680
11 41.868 22.874 39.519 23.060
11 40.593 22.744 39.762 22.850
11 41.299 22.394 39.933 22.737
11 40.659 22.812 40.638 22.593
11 41.818 23.014 38.408 22.839
11 40.595 22.836 40.488 22.515
11 41.748 22.584 39.447 23.172
12 40.154 22.936 39.631 22.348
12 41.802 23.040 37.155 21.745
12 39.969 22.035 37.699 21.680
12 41.133 21.939 39.081 22.842
12 39.790 22.676 39.753 22.393
12 41.951 22.521 39.734 22.349
12 40.245 22.131 38.505 21.975
12 40.892 21.929 38.714 22.881
12 39.807 22.464 38.004 22.283
12 41.152 22.736 39.634 22.607
12 41.291 22.989 38.679 22.235
13 41.996 22.495 39.818 22.998
13 41.966 22.681 38.801 22.879
13 41.297 22.523 39.859 22.824
13 41.819 23.025 37.882 23.021
13 41.759 15.391 39.689 22.752
13 41.811 22.336 37.825 22.737
13 41.169 22.505 39.078 22.146
13 41.795 22.913 38.575 22.680
13 41.823 22.481 38.976 22.418
13 41.782 22.499 38.525 22.998
13 41.273 22.562 39.668 22.831
14 41.822 23.087 38.751 22.690
14 42.214 22.612 39.093 22.040
14 41.204 22.679 38.711 22.983
14 41.944 22.126 39.838 22.556
14 41.600 22.852 38.534 22.773
14 41.731 22.468 39.993 22.456
14 42.175 23.106 38.280 22.902
14 42.056 22.379 39.777 22.440
14 41.506 23.041 38.694 22.554
14 42.125 22.519 39.750 22.462
14 42.169 22.929 38.215 23.025
16 41.944 22.517 40.475 22.600
16 41.734 21.795 39.130 22.958
16 41.679 22.603 40.444 22.531
16 42.291 23.031 39.347 22.809
16 42.185 22.582 39.824 22.434
16 42.083 22.615 39.402 23.028
16 41.691 22.561 40.446 22.578
16 42.227 22.840 39.305 22.753
16 41.850 22.668 39.929 22.355
16 42.335 22.744 39.132 22.977
16 41.321 22.155 40.324 22.486
17 41.787 22.879 39.116 22.704
17 42.157 22.445 40.274 22.071
17 41.230 22.464 37.871 21.565
17 40.035 21.093 37.888 15.054
17 38.889 19.822 40.011 22.814
17 40.890 22.954 40.018 21.126
17 41.852 22.426 40.103 22.793
17 40.987 22.789 40.103 22.572
17 41.595 22.092 39.385 22.678
17 40.118 22.954 40.030 22.339
17 42.195 22.676 39.766 23.061
19 40.732 22.806 40.221 20.351
19 42.436 22.136 40.161 22.221
19 41.116 22.519 39.773 21.260
19 42.307 22.041 39.313 19.300
19 40.821 22.594 40.125 22.747
19 41.799 22.539 40.555 22.591
19 41.782 22.584 37.358 20.934
19 42.426 22.733 39.160 21.705
19 33.684 19.956 39.334 21.122
19 40.648 22.966 40.295 21.860
19 42.310 22.429 40.236 22.448
21 40.868 21.822 37.355 21.913
21 42.250 21.712 40.209 20.202
21 40.784 22.458 39.823 22.504
21 42.238 22.335 39.648 21.505
21 40.763 22.750 39.609 20.470
21 42.438 22.326 39.989 20.991
21 41.589 22.834 38.888 22.439
21 41.968 21.813 39.800 20.361
21 42.517 22.611 38.653 23.032
21 42.339 22.122 39.966 22.401
21 41.742 22.762 38.841 20.217
23 41.559 22.405 40.000 20.483
23 42.268 22.039 38.026 19.086
23 40.483 22.051 38.818 15.260
23 40.845 22.252 39.486 22.767
23 40.482 22.388 39.144 20.110
23 35.552 22.254 39.749 19.789
23 42.108 22.521 38.901 21.626
23 41.811 22.270 39.350 19.818
23 42.192 22.155 38.407 22.764
23 42.364 22.333 39.525 19.441
23 41.862 22.925 39.464 22.608
25 41.561 22.427 39.348 19.620
25 42.610 22.416 39.037 20.325
25 41.327 22.386 40.115 22.317
25 41.771 22.198 40.109 19.968
25 41.066 22.649 39.967 20.979
25 42.404 22.063 39.464 22.866
25 42.368 22.361 38.790 20.467
25 41.881 22.472 39.945 21.833
25 42.262 22.651 39.053 21.437
25 42.364 22.359 39.648 19.360
25 42.533 21.061 38.346 19.496
28 36.470 19.099 39.055 19.097
28 42.516 22.380 39.425 18.940
28 42.484 22.362 38.909 21.142
28 41.766 21.875 38.910 18.372
28 41.535 21.855 39.257 19.393
28 41.287 22.254 39.306 18.385
28 41.823 19.613 40.124 19.775
28 42.515 22.589 38.865 17.987
28 41.288 22.369 40.119 20.315
28 42.496 21.902 39.999 19.114
28 41.125 22.691 39.556 19.772
30 42.321 22.232 39.298 19.650
30 22.786 21.799 37.845 19.029
30 41.354 22.340 39.807 18.860
30 41.734 22.255 38.965 19.739
30 41.286 22.332 39.422 19.875
30 41.903 22.186 39.703 20.039
30 42.414 22.299 38.547 20.066
30 42.468 22.342 39.204 18.903
30 41.260 22.352 38.958 19.768
30 40.621 22.646 40.027 19.194
30 42.496 22.291 39.299 19.851
33 38.977 21.869 22.619 12.764
33 40.097 22.372 22.621 12.601
33 39.641 21.584 22.454 11.525
33 40.322 21.909 23.483 13.249
33 39.569 21.610 22.848 13.288
33 39.941 21.592 22.947 11.753
33 34.879 21.761 23.590 13.318
33 39.645 21.674 23.857 13.496
33 39.882 21.511 23.404 11.871
33 38.507 21.887 22.607 11.098
33 40.388 22.143 22.893 12.096
37 34.146 20.085 10.257 4.945
37 34.468 20.207 10.180 4.136
37 31.889 19.876 8.211 5.045
37 33.747 20.381 10.168 3.966
37 34.583 20.488 10.179 4.661
37 34.460 20.325 10.345 4.007
37 34.536 20.475 10.115 3.515
37 34.278 20.630 10.140 3.969
37 34.782 20.508 10.038 4.448
37 33.329 20.909 10.036 4.898
37 34.535 20.729 10.073 4.815
40 34.613 20.272 9.909 3.812
40 33.684 20.366 10.034 3.784
40 33.971 19.721 9.804 3.491
40 34.216 20.206 9.783 3.767
40 33.853 19.531 8.797 3.781
40 34.205 20.607 10.009 3.800
40 33.334 20.564 9.890 3.779
40 34.639 19.688 7.572 3.767
40 33.879 20.283 9.454 3.647
40 33.159 19.562 9.898 3.570
40 33.665 19.516 9.743 3.743
44 34.003 20.270 9.874 3.796
44 34.619 20.447 10.088 3.514
44 33.759 20.561 9.536 3.781
44 34.345 20.003 9.893 3.784
44 34.575 20.317 9.978 3.793
44 34.586 20.497 9.922 3.775
44 33.453 20.577 9.924 3.629
44 34.184 20.280 10.002 3.752
44 34.003 20.326 9.837 3.794
44 34.114 20.113 10.168 3.818
44 33.271 20.405 9.836 3.792
49 34.228 20.040 9.684 3.399
49 32.900 20.043 9.878 3.775
49 34.399 20.174 9.852 3.781
49 34.196 20.524 9.878 3.804
49 33.082 20.613 9.712 3.785
49 34.021 20.235 9.764 3.791
49 34.571 20.108 9.937 3.756
49 34.596 20.427 9.911 3.736
49 33.534 20.417 9.967 3.797
49 34.647 19.566 9.895 3.788
49 34.348 20.236 9.818 3.733
54 33.804 14.389 9.845 3.783
54 32.639 20.337 9.962 3.787
54 33.709 20.178 9.951 3.797
54 34.781 20.205 10.017 3.794
54 34.719 20.444 10.085 3.794
54 33.913 20.416 10.177 3.800
54 34.414 19.927 9.451 3.709
54 34.719 20.243 9.919 3.735
54 33.723 20.385 9.917 3.804
54 33.076 20.318 9.981 3.795
54 34.026 20.251 9.991 3.514
59 34.516 20.039 9.834 3.751
59 34.275 20.291 9.787 3.796
59 33.452 20.478 9.866 3.791
59 34.401 20.253 9.801 3.757
59 34.799 20.284 10.197 3.812
59 34.110 20.519 9.990 3.759
59 32.588 20.597 10.105 3.779
59 34.948 20.131 10.059 3.793
59 34.713 20.063 10.029 3.810
59 34.171 20.409 9.438 3.399
59 32.526 20.351 9.887 3.713
65 33.838 20.496 9.886 3.774
65 34.594 18.681 9.834 3.795
65 34.595 20.135 9.763 3.789
65 34.234 20.497 9.902 3.749
65 33.213 20.558 9.964 3.756
65 34.600 20.027 9.902 3.788
65 34.446 20.165 9.880 3.764
65 34.764 20.337 9.975 3.790
65 33.787 20.471 9.722 3.722
65 33.391 14.879 9.654 3.739
65 34.603 20.105 9.806 3.765
72 33.963 20.194 9.743 3.794
72 33.432 20.574 9.890 3.758
72 33.351 20.551 10.002 3.778
72 34.344 20.091 9.725 3.620
72 34.646 18.952 9.589 3.742
72 34.346 20.128 9.720 3.716
72 34.539 20.166 9.750 3.778
72 33.505 20.187 9.732 3.785
72 34.704 20.303 10.088 3.508
72 34.416 20.239 9.798 3.754
72 33.401 20.513 9.764 3.783
79 33.476 20.581 10.044 3.802
79 34.768 20.079 9.997 3.775
79 34.674 20.079 9.899 3.807
79 34.563 20.298 10.001 3.763
79 33.852 20.550 9.948 3.784
79 34.496 20.260 9.841 3.780
79 34.693 20.225 9.895 3.808
79 33.979 20.478 9.607 3.389
79 33.327 20.495 9.884 3.777
79 34.515 20.083 9.732 3.770
79 33.219 19.697 9.717 3.774
87 34.745 20.182 9.944 3.801
87 33.757 19.914 9.914 3.787
87 34.187 20.464 9.733 3.723
87 34.457 20.285 9.972 3.778
87 34.337 20.294 9.803 3.797
87 33.162 20.301 9.924 3.780
87 33.333 20.556 9.966 3.734
87 20.349 19.845 9.762 3.771
87 34.483 20.010 9.856 3.776
87 34.546 20.436 9.888 3.783
87 33.686 20.574 9.862 3.778
95 34.526 20.179 9.754 3.773
95 34.697 20.262 9.824 3.775
95 30.443 20.190 8.657 3.732
95 34.258 20.615 9.716 3.732
95 33.648 20.405 9.225 3.780
95 33.384 20.581 9.708 3.770
95 34.607 20.101 8.141 3.769
95 34.517 20.070 9.846 3.790
95 34.469 20.364 9.736 3.744
95 33.750 20.467 9.870 3.784
95 34.545 20.270 9.796 3.762
105 30.420 20.140 7.076 3.704
105 34.672 19.012 9.991 3.793
105 34.503 20.310 9.790 3.781
105 34.493 20.620 9.698 3.781
105 33.644 20.466 9.796 3.761
105 33.377 19.494 9.384 3.454
105 33.775 20.156 9.694 3.756
105 33.595 20.207 9.878 3.793
105 34.596 20.424 9.662 3.790
105 33.499 20.415 9.952 3.470
