buffer_size: 9 KB	read: 22.041 GB/s	write: 15.629 GB/s stride_read: 20.010 GB/s stride_writ: 22.676 GB/s
buffer_size: 9 KB	read: 46.651 GB/s	write: 27.930 GB/s stride_read: 30.779 GB/s stride_writ: 30.314 GB/s
buffer_size: 9 KB	read: 54.399 GB/s	write: 30.224 GB/s stride_read: 30.748 GB/s stride_writ: 30.161 GB/s
buffer_size: 9 KB	read: 56.749 GB/s	write: 30.321 GB/s stride_read: 30.787 GB/s stride_writ: 30.161 GB/s
buffer_size: 9 KB	read: 56.738 GB/s	write: 30.343 GB/s stride_read: 30.783 GB/s stride_writ: 30.315 GB/s
buffer_size: 9 KB	read: 54.472 GB/s	write: 30.338 GB/s stride_read: 30.750 GB/s stride_writ: 30.126 GB/s
buffer_size: 9 KB	read: 54.290 GB/s	write: 30.209 GB/s stride_read: 30.768 GB/s stride_writ: 30.218 GB/s
buffer_size: 9 KB	read: 56.747 GB/s	write: 30.340 GB/s stride_read: 30.783 GB/s stride_writ: 30.045 GB/s
buffer_size: 9 KB	read: 54.406 GB/s	write: 30.340 GB/s stride_read: 30.768 GB/s stride_writ: 30.014 GB/s
buffer_size: 9 KB	read: 56.694 GB/s	write: 30.346 GB/s stride_read: 30.768 GB/s stride_writ: 30.292 GB/s
buffer_size: 9 KB	read: 56.746 GB/s	write: 27.224 GB/s stride_read: 29.566 GB/s stride_writ: 30.043 GB/s
buffer_size: 10 KB	read: 54.485 GB/s	write: 29.853 GB/s stride_read: 30.689 GB/s stride_writ: 30.324 GB/s
buffer_size: 10 KB	read: 54.483 GB/s	write: 29.484 GB/s stride_read: 30.725 GB/s stride_writ: 30.194 GB/s
buffer_size: 10 KB	read: 54.552 GB/s	write: 29.710 GB/s stride_read: 30.725 GB/s stride_writ: 30.259 GB/s
buffer_size: 10 KB	read: 54.540 GB/s	write: 29.859 GB/s stride_read: 30.718 GB/s stride_writ: 30.323 GB/s
buffer_size: 10 KB	read: 54.553 GB/s	write: 29.874 GB/s stride_read: 30.739 GB/s stride_writ: 30.265 GB/s
buffer_size: 10 KB	read: 54.605 GB/s	write: 29.591 GB/s stride_read: 30.726 GB/s stride_writ: 30.252 GB/s
buffer_size: 10 KB	read: 52.578 GB/s	write: 29.680 GB/s stride_read: 30.683 GB/s stride_writ: 30.265 GB/s
buffer_size: 10 KB	read: 54.364 GB/s	write: 29.405 GB/s stride_read: 30.705 GB/s stride_writ: 30.281 GB/s
buffer_size: 10 KB	read: 54.324 GB/s	write: 29.745 GB/s stride_read: 30.700 GB/s stride_writ: 30.295 GB/s
buffer_size: 10 KB	read: 54.459 GB/s	write: 29.599 GB/s stride_read: 30.699 GB/s stride_writ: 30.318 GB/s
buffer_size: 10 KB	read: 52.632 GB/s	write: 29.862 GB/s stride_read: 30.680 GB/s stride_writ: 30.300 GB/s
buffer_size: 11 KB	read: 54.390 GB/s	write: 30.217 GB/s stride_read: 30.665 GB/s stride_writ: 30.070 GB/s
buffer_size: 11 KB	read: 56.693 GB/s	write: 30.226 GB/s stride_read: 30.670 GB/s stride_writ: 30.098 GB/s
buffer_size: 11 KB	read: 56.763 GB/s	write: 30.328 GB/s stride_read: 30.599 GB/s stride_writ: 30.062 GB/s
buffer_size: 11 KB	read: 56.769 GB/s	write: 30.329 GB/s stride_read: 30.639 GB/s stride_writ: 30.081 GB/s
buffer_size: 11 KB	read: 56.666 GB/s	write: 30.125 GB/s stride_read: 30.668 GB/s stride_writ: 30.106 GB/s
buffer_size: 11 KB	read: 56.672 GB/s	write: 29.849 GB/s stride_read: 30.616 GB/s stride_writ: 30.249 GB/s
buffer_size: 11 KB	read: 54.344 GB/s	write: 30.173 GB/s stride_read: 30.570 GB/s stride_writ: 30.200 GB/s
buffer_size: 11 KB	read: 56.751 GB/s	write: 30.175 GB/s stride_read: 30.661 GB/s stride_writ: 28.280 GB/s
buffer_size: 11 KB	read: 50.968 GB/s	write: 28.798 GB/s stride_read: 30.650 GB/s stride_writ: 30.296 GB/s
buffer_size: 11 KB	read: 54.411 GB/s	write: 30.236 GB/s stride_read: 30.633 GB/s stride_writ: 30.264 GB/s
buffer_size: 11 KB	read: 56.659 GB/s	write: 30.269 GB/s stride_read: 30.637 GB/s stride_writ: 30.127 GB/s
buffer_size: 12 KB	read: 56.782 GB/s	write: 30.351 GB/s stride_read: 30.384 GB/s stride_writ: 29.835 GB/s
buffer_size: 12 KB	read: 56.717 GB/s	write: 30.273 GB/s stride_read: 30.190 GB/s stride_writ: 29.722 GB/s
