buffer_size: 9 KB	read: 39.536 GB/s	write: 21.611 GB/s stride_read: 38.833 GB/s stride_writ: 22.105 GB/s
buffer_size: 9 KB	read: 39.307 GB/s	write: 21.610 GB/s stride_read: 38.838 GB/s stride_writ: 22.156 GB/s
buffer_size: 9 KB	read: 39.008 GB/s	write: 21.608 GB/s stride_read: 37.662 GB/s stride_writ: 21.672 GB/s
buffer_size: 9 KB	read: 38.849 GB/s	write: 21.755 GB/s stride_read: 30.433 GB/s stride_writ: 16.971 GB/s
buffer_size: 9 KB	read: 39.234 GB/s	write: 21.309 GB/s stride_read: 36.372 GB/s stride_writ: 21.189 GB/s
buffer_size: 9 KB	read: 39.097 GB/s	write: 20.963 GB/s stride_read: 36.670 GB/s stride_writ: 20.907 GB/s
buffer_size: 9 KB	read: 38.709 GB/s	write: 21.252 GB/s stride_read: 37.303 GB/s stride_writ: 21.439 GB/s
buffer_size: 9 KB	read: 38.633 GB/s	write: 21.294 GB/s stride_read: 36.169 GB/s stride_writ: 21.299 GB/s
buffer_size: 9 KB	read: 38.268 GB/s	write: 21.305 GB/s stride_read: 38.840 GB/s stride_writ: 21.452 GB/s
buffer_size: 9 KB	read: 39.574 GB/s	write: 21.916 GB/s stride_read: 38.529 GB/s stride_writ: 21.665 GB/s
buffer_size: 9 KB	read: 39.639 GB/s	write: 21.468 GB/s stride_read: 37.432 GB/s stride_writ: 20.849 GB/s
buffer_size: 10 KB	read: 37.801 GB/s	write: 20.787 GB/s stride_read: 36.606 GB/s stride_writ: 21.013 GB/s
buffer_size: 10 KB	read: 38.549 GB/s	write: 20.750 GB/s stride_read: 36.079 GB/s stride_writ: 21.038 GB/s
buffer_size: 10 KB	read: 38.575 GB/s	write: 21.712 GB/s stride_read: 37.165 GB/s stride_writ: 21.285 GB/s
buffer_size: 10 KB	read: 37.584 GB/s	write: 21.177 GB/s stride_read: 37.551 GB/s stride_writ: 21.143 GB/s
buffer_size: 10 KB	read: 39.331 GB/s	write: 21.321 GB/s stride_read: 38.394 GB/s stride_writ: 21.845 GB/s
buffer_size: 10 KB	read: 39.248 GB/s	write: 21.671 GB/s stride_read: 38.665 GB/s stride_writ: 21.379 GB/s
buffer_size: 10 KB	read: 32.882 GB/s	write: 21.559 GB/s stride_read: 38.409 GB/s stride_writ: 21.012 GB/s
buffer_size: 10 KB	read: 38.999 GB/s	write: 21.916 GB/s stride_read: 35.596 GB/s stride_writ: 21.742 GB/s
buffer_size: 10 KB	read: 38.446 GB/s	write: 21.488 GB/s stride_read: 38.145 GB/s stride_writ: 21.377 GB/s
buffer_size: 10 KB	read: 37.988 GB/s	write: 21.196 GB/s stride_read: 38.803 GB/s stride_writ: 22.202 GB/s
