9 22.041 15.629 20.010 22.676
9 46.651 27.930 30.779 30.314
9 54.399 30.224 30.748 30.161
9 56.749 30.321 30.787 30.161
9 56.738 30.343 30.783 30.315
9 54.472 30.338 30.750 30.126
9 54.290 30.209 30.768 30.218
9 56.747 30.340 30.783 30.045
9 54.406 30.340 30.768 30.014
9 56.694 30.346 30.768 30.292
9 56.746 27.224 29.566 30.043
10 54.485 29.853 30.689 30.324
10 54.483 29.484 30.725 30.194
10 54.552 29.710 30.725 30.259
10 54.540 29.859 30.718 30.323
10 54.553 29.874 30.739 30.265
10 54.605 29.591 30.726 30.252
10 52.578 29.680 30.683 30.265
10 54.364 29.405 30.705 30.281
10 54.324 29.745 30.700 30.295
10 54.459 29.599 30.699 30.318
10 52.632 29.862 30.680 30.300
11 54.390 30.217 30.665 30.070
11 56.693 30.226 30.670 30.098
11 56.763 30.328 30.599 30.062
11 56.769 30.329 30.639 30.081
11 56.666 30.125 30.668 30.106
11 56.672 29.849 30.616 30.249
11 54.344 30.173 30.570 30.200
11 56.751 30.175 30.661 28.280
11 50.968 28.798 30.650 30.296
11 54.411 30.236 30.633 30.264
11 56.659 30.269 30.637 30.127
12 56.782 30.351 30.384 29.835
12 56.717 30.273 30.190 29.722
12 56.807 30.350 30.064 30.035
12 56.771 30.125 30.461 29.535
12 56.766 30.292 30.372 29.584
12 56.782 30.352 30.185 29.782
12 56.640 30.204 30.075 29.788
12 56.656 29.749 30.154 29.696
12 54.404 30.166 30.361 29.516
12 54.988 30.203 30.172 29.640
12 56.836 30.331 30.181 29.468
13 56.705 30.255 30.140 29.810
13 56.684 30.209 30.261 29.884
13 56.794 30.186 30.204 29.796
13 56.747 29.887 30.093 29.318
13 54.499 30.216 30.219 29.994
13 54.453 30.276 30.233 29.908
13 56.782 30.353 30.190 30.079
13 56.780 30.355 30.083 29.883
13 56.611 30.204 30.207 29.945
13 54.513 30.175 29.982 29.767
13 49.494 28.602 30.031 29.934
14 56.703 30.235 30.238 29.943
14 56.704 29.816 30.244 29.933
14 56.671 30.210 30.244 30.020
14 55.767 30.312 30.276 30.045
14 55.730 30.241 30.266 29.512
14 56.794 30.309 30.239 29.749
14 56.719 30.241 30.238 29.948
14 57.048 30.356 30.202 29.650
14 54.466 30.352 30.281 30.037
14 56.780 29.950 30.243 29.984
14 56.705 29.895 30.185 30.028
16 56.857 30.331 30.252 29.791
16 56.719 30.040 30.222 29.933
